address,area,broker,code,email,englishName,fax,industry,legalRepresentative,listingDate,name,phone,postcode,secretaries,shortname,totalStockEquity,transferMode,website
广州市高新技术产业开发区荔枝山路6号2号楼507房,广东省,广发证券股份有限公司,834887,2853386284@qq.com,"Guangzhou Jianbaishi Pharmaceutical Co.,Ltd.",（020）37434796,批发业,罗冠,20151211,广州健佰氏医药股份有限公司,（020）28927785,null,营胜,健佰氏,33630000,协议,www.jianbaishi.com
佛山市顺德区杏坛镇麦村村委会第一工业区良均路22号,广东省,恒泰证券股份有限公司,836608,331659481@qq.com,"Guangdong Ditong New Material Co.,Ltd.",0757-22899200-3900,橡胶和塑料制品业,麦鹤远,20160331,广东帝通新材料股份有限公司,0757-22899200,null,邹金玲,帝通新材,41093311,协议,www.ditongfuhe.com
河北省石家庄市灵寿县城南环东路177号,河北省,财达证券股份有限公司,837324,Xu_zhenzhen@126.com,"Yisheng Environmental Protection Science and Technology CO.,LTD.",0311-82511777,生态保护和环境治理业,苏辉,20160513,益生环保科技股份有限公司,0311-82586888,null,许震震,益生环保,104137080,协议,http://www.yishenghb.com
郑州高新技术产业开发区科学大道53号2号楼13层232-233号,河南省,天风证券股份有限公司,834470,lei@xhgame.com,"Henan Xihe Network Technology Co., Ltd.",0371-56536633,互联网和相关服务,谢依岷,20151207,河南羲和网络科技股份有限公司,0371-56536627,null,蒋晓磊,羲和网络,19633600,协议,http://www.xhgame.com
福州市元洪投资区（城头）,福建省,山西证券股份有限公司,836129,baohuan2005@sina.com,"Fujian Zhongyuan New energy Co.,Ltd",0591-86091599,石油加工、炼焦和核燃料加工业,王素伟,20160316,福建中源新能源股份有限公司,0591-85581891,null,李宝环,中源股份,80400000,协议,www.zyxny-fj.com
东莞市大朗镇沙步村沙富路83号,广东省,东莞证券股份有限公司,430394,info@brotherobot.cn,"GUANGDONG BO LANGTE INTELLIGENT EQUIPMENT CO., LTD.",0769-81066785,通用设备制造业,尹荣造,20140124,广东伯朗特智能装备股份有限公司,0769-81066796,null,刘淑燕,伯朗特,34500000,做市,www.brotherobot.cn
北京市海淀区大钟寺第二食品厂西农科院北圃厂(中关村东路118号)北楼1层、2层C区,北京市,中国国际金融股份有限公司,838006,liangyun.chen@ucarinc.com,UCAR INC.,010-58209988,互联网和相关服务,陆正耀,20160722,神州优车股份有限公司,010-59729091,null,陈良芸,神州优车,2685716169,做市,www.ucarinc.com
重庆市江北区建新东路90号第一层,重庆市,西部证券股份有限公司,834825,chm@cqrykj.com,"CHONGQING RUIYANG TECHNOLOGY CO., LTD.",400-8266-163-04084,汽车制造业,姜国清,20151228,重庆瑞阳科技股份有限公司,023-67167710、67169637,null,蔡红梅,瑞阳科技,52648000,协议,http://www.cqrykj.com
北京市通州区创益东二路15号院1号楼,北京市,湘财证券股份有限公司,831344,guyu@3slift.com,"Ficont Industry(Beijing) Co., Ltd.",010-69597866-3010,通用设备制造业,刘志欣,20141120,中际联合(北京)科技股份有限公司,010-69597656-3021,null,谷雨,中际联合,70000000,协议,www.3slift.com
黑龙江省大庆市林甸县长青林场12-B-042-107,黑龙江省,太平洋证券股份有限公司,835265,18245709373@163.com,"HEILONGJIANG TYPP CO.,Ltd.",0459-8155988,医药制造业,王禹沪,20160105,黑龙江同禹药品包装股份有限公司,13836734333,null,郭琪璐,同禹药包,110400240,做市,www.hljtypp.com
深圳市福田区香蜜湖街道深南大道8000号建安山海中心6A,广东省,广发证券股份有限公司,833375,jxw_softbank@126.com,null,0755-86315600,软件和信息技术服务业,王剑,20150827,深圳手付通科技股份有限公司,0755-86310038,null,江旭文,手付通,16960000,协议,www.chinasoftbank.com
西安经济技术开发区明光路12号,陕西省,中信建投证券股份有限公司,831628,zhoutong@c-wst.com,"Western Superconducting Technologies Co., Ltd.",029-86514507,有色金属冶炼和压延加工业,张平祥,20141231,西部超导材料科技股份有限公司,029-86537819,null,周通,西部超导,397072000,做市,www.c-wst.com
北京市东城区新中西街2号楼新中大厦8层8E室,北京市,中信建投证券股份有限公司,835268,ir@shishike.com,-,-,软件和信息技术服务业,彭雷,20151230,客如云科技（北京）股份有限公司,010-65539809,null,王建强,客如云,53760578,协议,http://www.keruyun.com/
深圳市福田区益田路6001号太平金融大厦24层,广东省,广发证券股份有限公司,832793,cowin@cowincapital.com,"Shenzhen Cowin Asse tManagement Co.,Ltd",0755-82879025,资本市场服务,郑伟鹤,20150715,深圳同创伟业资产管理股份有限公司,0755-82879046,null,董冬冬,同创伟业,421052590,协议,http：//www.cowincapital.com.cn/
辽宁省大连长兴岛经济区临港工业区星岛路600号2单元8层1号,辽宁省,光大证券股份有限公司,838533,tt@gywj.cn,null,0411-82650308,商务服务业,王国军,20160817,大连国域无疆传媒集团股份有限公司,0411-82728168,null,汤晓明,国域无疆,39000000,协议,www.gywj.cn
北京市海淀区中关村新科祥园甲六号楼,北京市,申万宏源证券有限公司,430002,ch@sinosoft.com.cn,"Sinosoft Co.,Ltd.",010-82523227,软件和信息技术服务业,左春,20060123,中科软科技股份有限公司,010-62570007,null,蔡宏,中科软,381600000,协议,www.sinosoft.com.cn
自流井区解放路居委会温州商城1号楼1B1-2号,四川省,西南证券股份有限公司,833410,baiweizhai833410@163.com,Sichuan Zigong Baiweizhai food limited liability company,0813-8206367,食品制造业,甘丘平,20150825,四川自贡百味斋食品股份有限公司,0813-8207250,null,甘雪梅,百味斋,62541400,协议,http://www.scbwz.com/
深圳市南山区科技中一路西华强高新发展大楼 1501-1506 室,广东省,招商证券股份有限公司,834793,hqwhdsb@hytch.com,FANTAWILD HOLDINGS INC,0755-66832288,娱乐业,梁光伟,20151228,深圳华强文化科技集团股份有限公司,0755-66839931,null,陈辉军,华强方特,885200000,做市,www.fantawild.com
福州市鼓楼区软件大道 89 号福州软件园 G 区 5 号楼,福建省,国泰君安证券股份有限公司,832422,ir-ml@foxitsoftware.com,"Fujian Foxit Software Development Joint Stock Co.,Ltd",0591-38509708,软件和信息技术服务业,熊雨前,20150512,福建福昕软件开发股份有限公司,0591-38509866,null,李有铭,福昕软件,36100000,做市,http://www.foxitsoftware.cn/
沈阳市浑南新区新放街1号,辽宁省,招商证券股份有限公司,831550,lncdbio@163.com,"Liaoning Chengda Biotechnology CO.,LTD.",024-23789761,医药制造业,李宁,20141231,辽宁成大生物股份有限公司,024-23789706-8091,null,刘蕴华,成大生物,374800000,做市,http://www.cdbio.cn
中国(上海)自由贸易试验区蔡伦路781号6楼602室,上海市,中国国际金融股份有限公司,833330,info@topalliancebio.com,"Shanghai Junshi Biosciences Co.,Ltd.",021-20423282,医药制造业,熊俊,20150813,上海君实生物医药科技股份有限公司,021-20248288,null,吴成明,君实生物,584750000,做市,http://www.junshipharma.com
上海市徐汇区桂平路391号新漕河泾国际商务中心B幢20-21层,上海市,国信证券股份有限公司,833711,lilili@tydtech.com,"Shanghai Droi Technology Co.,Ltd.",021-33563769,互联网和相关服务,孙幼龙,20151013,上海卓易科技股份有限公司,021-33563796,null,李历立,卓易科技,110000000,协议,www.droi.com
江西省萍乡市经济技术开发区万新工业园,江西省,国信证券股份有限公司,834377,debo@debokj.com,"Pingxiang Debo Technology CO.,LTD.",0799-6770007,通用设备制造业,杨启清,20151130,萍乡德博科技股份有限公司,0799-6699001,null,黄勇锋,德博科技,44000000,协议,http://www.debokj.com
广州市番禺区东环街番禺大道北 555 号天安总部中心 16 号楼 302 房,广东省,光大证券股份有限公司,834541,shaoweilin@createview.com.cn,"GuangZhou CreateView Science-Education Co.,Ltd;CV",020-38456607-8118,计算机、通信和其他电子设备制造业,张皓,20151204,广州创显科教股份有限公司,020-38456607,null,邵维林,创显科教,72370629,协议,http://www.createview.com.cn
上海市嘉定工业区叶城路1630号10幢2380室,上海市,中国民族证券有限责任公司,835474,dongmi@Future-group.com.cn,Shanghai BlueFuture PR Consulting Corporation Ltd,010-65307230,商务服务业,李楠,20160121,上海蓝色未来公关顾问股份有限公司,010-65307290,null,赵国红,蓝色未来,154000000,协议,http://www.wefuture.com.cn
湖南省湘潭市岳塘区晓塘东路88号综合展示楼,湖南省,国盛证券有限责任公司,836703,9746051@qq.com,"Hunan C.Y. Industrial New Material Corp.,LTD",0731-52815955,非金属矿物制品业,李一卓,20160418,湖南创一工业新材料股份有限公司,0731-52815980,null,邓晟初,创一新材,31735000,协议,www.hn-chuangyi.com
无锡惠山经济开发区阳山配套区天顺路12号,江苏省,安信证券股份有限公司,837059,dm@jy-zb.com,"Jiangsu Juye Machinery and Equipment Co.,Ltd.",0510-85889190,通用设备制造业,张聚峰,20160603,江苏聚业机械装备股份有限公司,0510-85882018-8006,null,钦治,聚业装备,43000000,协议,www.jy-zb.com
北京市海淀区东北旺西路8号院23号楼205号,北京市,光大证券股份有限公司,430176,info@chinaedustar.com,"China Education Star Technology Co.,Ltd",010-59403126-8022,软件和信息技术服务业,周建宇,20121218,北京中教启星科技股份有限公司,010-59403125,null,李明霞,中教股份,60309717,做市,http://www.chinaedustar.com/
北京市丰台区南四环西路188号一区2号楼13层1301室(园区),北京市,恒泰证券股份有限公司,839550,hanli@zhonghemed.net,"BeijingYibangzhongheMedicalTechnologyCo.,Ltd",null,零售业,李立,20161111,北京亿邦中和医疗科技股份有限公司,010-83685166,null,韩丽丽,中和医疗,10400000,协议,www.zhonghemed.net
佛山市南海区桂城深海路17号瀚天科技城A区8号楼5楼501-1单元,广东省,安信证券股份有限公司,831640,xuxiaojun@bio-form.com,null,0757-6386 3686,科技推广和应用服务业,张斌,20150116,佛山市碧沃丰生物科技股份有限公司,186 7576 7404,null,徐晓君,碧沃丰,30717000,做市,www.bio-form.com
安徽省合肥市肥东经济开发区荷花路,安徽省,中国民族证券有限责任公司,830856,zyhqg@163.com,"Anhui Hekuang Environmental Technology Co., Ltd",0551-67720939,专用设备制造业,胡乾桂,20140715,安徽合矿环境科技股份有限公司,13956010266,null,胡乾桂,合矿股份,61236842,协议,www.heking.cn
上海市浦东新区沔北路185号F2,上海市,申万宏源证券有限公司,832402,xxia@21wenda.com,"SHANGHAI HUIWEN BIOTECH CORP.,LTD",021-58574999,化学原料和化学制品制造业,骆峰,20150506,上海辉文生物技术股份有限公司,021-58574488,null,熊霞,辉文生物,25570000,做市,http://www.21wenda.com
北京市海淀区知春路6号锦秋国际大厦B座702室,北京市,中信建投证券股份有限公司,430208,chenqh@uxsino.com,"Beijing Uxsino Software Co., Ltd.",010-82886338,软件和信息技术服务业,梁继良,20130129,北京优炫软件股份有限公司,010-82886998,null,陈俏桦,优炫软件,85000000,做市,http://www.uxsino.com/
拉萨经济技术开发区管委会办公楼502室,北京市,东北证券股份有限公司,430346,changxiaoke@wooboo.com.cn,"Wooboo Mobile Media Co.,Ltd.",010-64096706,商务服务业,姬长伟,20131204,哇棒移动传媒股份有限公司,010-64096688,null,常小可,哇棒传媒,60491050,做市,http://www.wooboo.com.cn/
北京市顺义区天竺镇府前一街17号1楼102-105,北京市,华福证券有限责任公司,832494,shib_li@hnair.com,"Beijing Capital Helicopter Co.,Ltd.",010-59472353,商务服务业,徐立冬,20150522,北京首航直升机股份有限公司,010-57895560,null,李世博,首航直升,2020190920,协议,www.capitalcopter.com
天津生态城动漫中路 482 号创智大厦第 2 层办公室248 房间,天津市,中信建投证券股份有限公司,835885,liuhengxing@ceihk.com.cn,天津唐人影视股份有限公司,010-85655911,广播、电视、电影和影视录音制作业,王一,20160419,天津唐人影视股份有限公司,010-85655758,null,刘恒星,唐人影视,106290322,协议,www.tangrenmedia.com
武汉市东湖开发区东信路SBI创业街1#楼2单元13层09室,湖北省,西南证券股份有限公司,837855,tkxtech@126.com,"Wuhan Taikangxiang Technology Co.,Ltd.",027-87896979,科技推广和应用服务业,张树祥,20160707,武汉泰康翔科技股份有限公司,027-87896979,null,宋俊,泰康翔,25779000,协议,www.tkxtech.com
北京市朝阳区建国路甲92号-4至24层内10层1018,北京市,安信证券股份有限公司,839797,siwei@defenglida.com,"DeFeng Film Co.,Ltd",010-8571 2158,广播、电视、电影和影视录音制作业,李纪丰,20161122,德丰影业股份有限公司,010-8571 2158,null,王思维,德丰影业,180000000,协议,http://www.dfyingye.com/
上海市金山区枫泾工业园区环东二路165号,上海市,国金证券股份有限公司,832908,shaojie@cnntech.cn,"SHANGHAI CN SCIENCE AND TECHNOLOGY CORP., LTD.",021-55807112,废弃资源综合利用业,赵志安,20150723,上海西恩科技股份有限公司,021-35080222,null,邵捷,西恩科技,61790755,协议,www.cnntech.cn
西安渭河生态农业示范区,陕西省,中信建投证券股份有限公司,835354,xagreenboard@163.com,"XI'AN GERUN HUSBANDRY CO., LTD.",029-81311122,农副食品加工业,姚建征,20160106,西安格润牧业股份有限公司,18629037305,null,程昱栋,格润牧业,87300000,协议,http://www.hxngreen.com
郑州市金水区黄河路129号7层707号,河南省,申万宏源证券有限公司,839818,1093007283@qq.com,"Henan Qingda Education Technology Co.,Ltd QINGDA EDU",0371-86027161,教育,杨宏鹏,20161207,河南清大教育科技股份有限公司,0371-66517109,null,彭飞,清大教育,12650000,协议,www.qingdaqiye.com
山东省济南市高新区舜华路2000号舜泰广场8号楼1-805室,山东省,上海证券有限责任公司,430517,lxn@gn.net.cn,"Jinan New Giganano Long-Distance Measuring Control Co., Ltd.",0531-81217578,仪器仪表制造业,卢祥明,20140124,济南新吉纳远程测控股份有限公司,0531-81217578,null,吕晓宁,新吉纳,17000000,协议,www.ngn.cn
杭州市拱墅区白马大厦28A室,浙江省,中信建投证券股份有限公司,831354,wanxb@hjsj.com,"TELEPHONE WORLD GROUP CO.,LTD",0571-85828129,零售业,赵伯祥,20141112,话机世界通信集团股份有限公司,0571-85812363,null,万晓斌,话机世界,77800000,做市,www.hjsj.com
上海市青浦区青浦镇盈港路1607号,上海市,海通证券股份有限公司,831568,shzyhs@163.com,"SHANG HAI ZHANGTIEJUN JADEITE CO.,LTD.",021-63552601,零售业,张铁军,20150115,上海张铁军翡翠股份有限公司,021-63552601,null,张雅丽,张铁军,114383300,做市,www.ztj.cn
